variant,set_id,video_id,ped_id,split,label,anchor_frame,window_first_frame,crossing_point,onset_frame,tte,n_crossing_frames_in_window,all_frames_crossing,anchor_is_crossing,onset_at_or_before_window_end,bbox_bottom_y,bbox_height,bbox_xcenter,bbox_area
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4043,test,1,9834,9819,9880,9848,46,0,0,0,0,951.04,134.82999999999993,708.63,5956.789400000005
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4043,test,1,9842,9827,9880,9848,38,0,0,0,0,950.34,137.71000000000004,692.62,6805.628200000012
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4043,test,1,9850,9835,9880,9848,30,3,0,1,1,945.32,137.71000000000004,680.615,6807.005300000011
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4044,test,1,13799,13784,13703,13703,-96,16,1,1,1,1004.6,191.96000000000004,855.57,17326.3096
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4044,test,1,13807,13792,13703,13703,-104,16,1,1,1,1015.38,201.28999999999996,808.145,12796.005299999984
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4044,test,1,13815,13800,13703,13703,-112,16,1,1,1,1030.1,229.43999999999994,744.23,16538.03519999998
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4044,test,1,13823,13808,13703,13703,-120,16,1,1,1,1051.16,265.72,684.2950000000001,23152.1836
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4045,test,1,14179,14164,14027,14027,-152,16,1,1,1,915.0,102.25999999999999,981.835,2929.7489999999975
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4045,test,1,14187,14172,14027,14027,-160,16,1,1,1,924.7,112.99000000000001,968.29,6320.660599999994
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4045,test,1,14195,14180,14027,14027,-168,16,1,1,1,935.4,132.79999999999995,950.165,5321.296000000005
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4045,test,1,14203,14188,14027,14027,-176,16,1,1,1,948.52,151.16999999999996,923.9,9626.505600000008
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4046,test,1,13626,13611,13469,13469,-157,16,1,1,1,971.2,184.11,642.85,9113.445000000002
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4046,test,1,13634,13619,13469,13469,-165,16,1,1,1,981.2,190.10000000000002,599.485,14909.543000000014
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4046,test,1,13642,13627,13469,13469,-173,16,1,1,1,987.28,204.68999999999994,541.155,13609.838099999986
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4046,test,1,13650,13635,13469,13469,-181,16,1,1,1,993.44,216.47000000000003,481.955,17934.539500000006
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4047,test,0,12247,12232,12164,,-83,0,0,0,0,879.88,52.950000000000045,1068.0900000000001,1496.3670000000009
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4047,test,0,12255,12240,12164,,-91,0,0,0,0,884.92,59.18999999999994,1100.995,2114.8586999999857
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4047,test,0,12263,12248,12164,,-99,0,0,0,0,888.52,65.41999999999996,1146.71,1861.8532000000012
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4047,test,0,12271,12256,12164,,-107,0,0,0,0,890.16,74.65999999999997,1196.4499999999998,2560.8379999999956
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4049,test,1,14525,14510,14417,14417,-108,16,1,1,1,910.1,89.04000000000008,887.1500000000001,1949.9759999999997
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4049,test,1,14533,14518,14417,14417,-116,16,1,1,1,914.66,98.64999999999998,866.05,3748.699999999999
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4049,test,1,14541,14526,14417,14417,-124,16,1,1,1,920.24,109.10000000000002,846.0999999999999,5363.355999999998
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4049,test,1,14549,14534,14417,14417,-132,16,1,1,1,929.52,123.76999999999998,813.7950000000001,4615.383300000009
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4050,test,1,13944,13929,13737,13737,-207,0,0,0,1,963.76,135.95000000000005,736.465,6284.9685000000045
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4050,test,1,13952,13937,13737,13737,-215,0,0,0,1,966.54,143.41999999999996,710.795,6202.914999999998
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4050,test,1,13960,13945,13737,13737,-223,0,0,0,1,977.0,152.79999999999995,677.915,6901.9759999999915
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4050,test,1,13968,13953,13737,13737,-231,0,0,0,1,986.12,169.33000000000004,635.49,7094.927000000017
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4052,test,1,20581,20566,20392,20392,-189,16,1,1,1,909.22,105.00999999999999,1116.815,5209.546099999989
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4052,test,1,20589,20574,20392,20392,-197,16,1,1,1,915.96,117.91000000000008,1136.29,5374.337799999995
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4052,test,1,20597,20582,20392,20392,-205,16,1,1,1,923.1,126.63,1159.395,6763.3082999999815
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4052,test,1,20605,20590,20392,20392,-213,16,1,1,1,935.08,146.92000000000007,1211.985,9001.788400000001
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4054,test,1,20162,20147,20107,20107,-55,16,1,1,1,872.84,49.210000000000036,1027.13,847.396200000002
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4054,test,1,20170,20155,20107,20107,-63,16,1,1,1,881.2,56.520000000000095,1057.0,1718.208000000008
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4054,test,1,20178,20163,20107,20107,-71,16,1,1,1,884.78,62.70999999999992,1086.77,1661.814999999998
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4054,test,1,20186,20171,20107,20107,-79,16,1,1,1,889.9,69.63999999999999,1128.99,2132.376799999992
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4068,test,1,20661,20646,20489,20489,-172,16,1,1,1,937.0,106.37,634.69,5426.99740000001
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4068,test,1,20669,20654,20489,20489,-180,16,1,1,1,934.4,115.80999999999995,596.085,6822.367099999993
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4068,test,1,20677,20662,20489,20489,-188,16,1,1,1,940.84,125.04000000000008,554.95,8245.137599999998
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4068,test,1,20685,20670,20489,20489,-196,16,1,1,1,953.16,140.54999999999995,507.255,10801.26749999999
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4069,test,1,20660,20645,20509,20509,-151,16,1,1,1,942.86,99.62,766.845,4689.113400000006
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4069,test,1,20668,20653,20509,20509,-159,16,1,1,1,942.78,111.28999999999996,734.075,4978.001700000001
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4069,test,1,20676,20661,20509,20509,-167,16,1,1,1,951.1,122.84000000000003,703.0999999999999,7935.4640000000045
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4069,test,1,20684,20669,20509,20509,-175,16,1,1,1,969.32,143.46000000000004,651.095,8310.637799999995
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4070,test,1,20652,20637,20509,20509,-143,16,1,1,1,944.72,91.33000000000004,755.45,3991.1209999999955
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4070,test,1,20660,20645,20509,20509,-151,16,1,1,1,950.2,106.50999999999999,721.4,4051.6403999999957
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4070,test,1,20668,20653,20509,20509,-159,16,1,1,1,946.36,117.10000000000002,687.895,5425.242999999992
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4070,test,1,20676,20661,20509,20509,-167,16,1,1,1,956.9,128.47000000000003,638.9449999999999,9161.19570000001
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4072,test,1,20720,20705,20676,20676,-44,16,1,1,1,909.7,91.59000000000003,756.84,4579.500000000002
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4072,test,1,20728,20713,20676,20676,-52,16,1,1,1,910.8,102.57999999999993,730.325,5099.251799999988
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4072,test,1,20736,20721,20676,20676,-60,16,1,1,1,920.6,109.22000000000003,698.885,6075.908600000001
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4072,test,1,20744,20729,20676,20676,-68,16,1,1,1,925.93,110.03999999999996,666.71,4498.435199999998
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4073,test,1,20770,20755,20685,20685,-85,16,1,1,1,936.95,133.4000000000001,808.115,8653.658000000007
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4073,test,1,20778,20763,20685,20685,-93,16,1,1,1,943.3,150.58999999999992,826.1800000000001,7143.989599999987
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4073,test,1,20786,20771,20685,20685,-101,16,1,1,1,959.7,179.04000000000008,850.0,15683.903999999991
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4073,test,1,20794,20779,20685,20685,-109,16,1,1,1,979.4,217.23000000000002,891.14,15710.073599999987
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4074,test,1,20781,20766,20649,20651,-132,16,1,1,1,933.7,119.78000000000009,917.73,5287.089200000002
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4074,test,1,20789,20774,20649,20651,-140,16,1,1,1,938.1,131.23000000000002,936.3299999999999,4217.732199999999
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4074,test,1,20797,20782,20649,20651,-148,16,1,1,1,957.94,151.67000000000007,978.765,8388.867699999995
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4074,test,1,20805,20790,20649,20651,-156,16,1,1,1,970.16,168.08999999999992,1015.52,7436.301600000017
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4077,test,1,20790,20775,20718,20718,-72,16,1,1,1,946.68,151.52999999999997,911.835,8750.857499999998
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4077,test,1,20798,20783,20718,20718,-80,16,1,1,1,966.8,173.24,941.95,15470.332000000013
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4077,test,1,20806,20791,20718,20718,-88,16,1,1,1,978.5,192.10000000000002,973.7,20016.81999999999
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4077,test,1,20814,20799,20718,20718,-96,16,1,1,1,1008.4,226.13,1004.24,18153.71640000002
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21033,21018,21105,21063,72,0,0,0,0,894.16,91.60000000000002,1249.13,2517.1679999999815
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21041,21026,21105,21063,64,0,0,0,0,898.73,94.74000000000001,1289.9850000000001,2780.6190000000133
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21049,21034,21105,21063,56,0,0,0,0,904.12,104.86000000000001,1322.435,3702.6065999999946
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21057,21042,21105,21063,48,0,0,0,0,915.32,120.35000000000002,1375.145,4112.35950000001
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21045,21030,21105,21063,60,0,0,0,0,901.06,99.71999999999991,1303.7350000000001,3377.516400000009
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21053,21038,21105,21063,52,0,0,0,0,913.0,116.88999999999999,1343.92,4399.739600000011
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21061,21046,21105,21063,44,0,0,0,0,921.13,128.13,1400.695,4570.397100000009
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21069,21054,21105,21063,36,5,0,0,1,928.23,135.61,1446.75,5833.942199999998
strict,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21003,20988,21105,21063,102,0,0,0,0,895.8,87.50999999999999,1159.345,2790.6938999999884
strict,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21011,20996,21105,21063,94,0,0,0,0,888.67,86.0,1184.86,2150.0
strict,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21019,21004,21105,21063,86,0,0,0,0,891.03,86.89999999999998,1204.715,2145.5610000000042
strict,gp_set_0005,gp_set_0005_vid_0003,gp_4080,test,0,21027,21012,21105,21063,78,0,0,0,0,889.88,86.88999999999999,1228.03,2144.4451999999856
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21021,21006,21093,21066,72,0,0,0,0,890.08,70.11000000000001,1235.8899999999999,1431.6461999999894
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21029,21014,21093,21066,64,0,0,0,0,889.31,70.1099999999999,1256.24,1431.646200000003
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21037,21022,21093,21066,56,0,0,0,0,897.42,87.62,1278.495,2839.7642000000073
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21045,21030,21093,21066,48,0,0,0,0,909.88,92.39999999999998,1314.195,4691.147999999997
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21033,21018,21093,21066,60,0,0,0,0,890.96,70.11000000000001,1267.35,1431.6461999999894
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21041,21026,21093,21066,52,0,0,0,0,905.04,87.69999999999993,1295.6999999999998,4051.7400000000007
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21049,21034,21093,21066,44,0,0,0,0,914.54,97.33999999999992,1335.7849999999999,5306.003399999995
cp_anchor,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21057,21042,21093,21066,36,0,0,0,0,923.9,112.14999999999998,1393.26,5638.902000000021
strict,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21008,20993,21093,21066,85,0,0,0,0,888.8,69.30999999999995,1198.0900000000001,2136.134199999994
strict,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21016,21001,21093,21066,77,0,0,0,0,878.28,57.94999999999993,1222.405,1281.274500000006
strict,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21024,21009,21093,21066,69,0,0,0,0,889.72,70.11000000000001,1235.8899999999999,1431.6461999999894
strict,gp_set_0005,gp_set_0005_vid_0003,gp_4081,test,0,21032,21017,21093,21066,61,0,0,0,0,890.39,70.11000000000001,1265.3400000000001,1431.6461999999894
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4082,test,1,21159,21144,21144,21144,-15,16,1,1,1,929.8,103.52999999999997,872.04,3283.971600000002
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4122,test,1,13943,13928,13737,13737,-206,0,0,0,1,965.0,143.60000000000002,779.3499999999999,7740.039999999998
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4122,test,1,13951,13936,13737,13737,-214,0,0,0,1,972.1,153.76,751.55,8742.7936
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4122,test,1,13959,13944,13737,13737,-222,0,0,0,1,981.8,169.14,722.545,11926.061399999997
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4122,test,1,13967,13952,13737,13737,-230,0,0,0,1,996.08,185.81000000000006,683.6600000000001,12434.405199999996
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4123,test,1,13978,13963,13852,13852,-126,16,1,1,1,905.48,90.50999999999999,1350.51,2847.444600000003
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4123,test,1,13986,13971,13852,13852,-134,16,1,1,1,903.25,94.01999999999998,1370.135,3003.938999999982
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4123,test,1,13994,13979,13852,13852,-142,16,1,1,1,895.83,94.0200000000001,1393.395,3003.9389999999858
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4123,test,1,14002,13987,13852,13852,-150,16,1,1,1,871.42,94.01999999999998,1470.8249999999998,3003.9390000000035
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4124,test,1,13976,13961,13862,13862,-114,16,1,1,1,901.7,90.56000000000006,1376.785,3599.7600000000025
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4124,test,1,13984,13969,13862,13862,-122,16,1,1,1,899.33,90.57000000000005,1405.5500000000002,3419.923200000001
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4124,test,1,13992,13977,13862,13862,-130,16,1,1,1,897.52,90.56999999999994,1406.895,3419.0174999999977
naive,gp_set_0005,gp_set_0005_vid_0003,gp_4124,test,1,14000,13985,13862,13862,-138,16,1,1,1,877.34,90.57000000000005,1502.475,3419.0175000000017
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5744,test,0,1399,1384,1451,1412,52,0,0,0,0,773.88,76.28999999999996,1140.355,1901.9096999999865
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5744,test,0,1407,1392,1451,1412,44,0,0,0,0,784.36,86.50999999999999,1161.31,2918.8474000000006
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5744,test,0,1399,1384,1451,1412,52,0,0,0,0,773.88,76.28999999999996,1140.355,1901.9096999999865
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5744,test,0,1407,1392,1451,1412,44,0,0,0,0,784.36,86.50999999999999,1161.31,2918.8474000000006
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5744,test,0,1415,1400,1451,1412,36,4,0,1,1,796.21,97.46000000000004,1193.86,4241.4592
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5748,test,1,5977,5962,5798,5798,-179,16,1,1,1,1009.17,394.16999999999996,1283.685,58144.01669999999
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5748,test,1,5985,5970,5798,5798,-187,16,1,1,1,1026.52,422.34000000000003,1328.05,77904.83640000001
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5748,test,1,5993,5978,5798,5798,-195,16,1,1,1,1061.4,479.4000000000001,1436.135,89134.84199999993
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5748,test,1,6001,5986,5798,5798,-203,16,1,1,1,1074.36,496.68999999999994,1483.245,98637.66709999995
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5750,test,1,5988,5973,5924,5924,-64,16,1,1,1,995.82,369.1600000000001,1263.24,56097.55360000003
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5750,test,1,5996,5981,5924,5924,-72,16,1,1,1,1010.25,389.86,1332.39,61208.020000000004
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5750,test,1,6004,5989,5924,5924,-80,16,1,1,1,1019.4,403.39,1394.02,56571.4136
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5750,test,1,6012,5997,5924,5924,-88,16,1,1,1,1037.4,432.05000000000007,1456.0,56080.090000000084
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5751,test,1,6003,5988,5889,5889,-114,16,1,1,1,997.52,377.76,1247.8899999999999,59618.08319999997
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5751,test,1,6011,5996,5889,5889,-122,16,1,1,1,1007.14,401.49,1320.73,57854.708999999966
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5751,test,1,6019,6004,5889,5889,-130,16,1,1,1,1017.6,410.55000000000007,1364.57,60129.15300000003
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5751,test,1,6027,6012,5889,5889,-138,16,1,1,1,1030.62,430.0099999999999,1404.4499999999998,61345.226600000016
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6098,6083,6080,6089,-18,10,0,1,1,949.82,314.82000000000005,1075.07,42601.44240000002
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6106,6091,6080,6089,-26,16,1,1,1,971.6,338.85,1126.56,39984.3
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6114,6099,6080,6089,-34,16,1,1,1,989.4,362.41999999999996,1182.45,44034.02999999999
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6122,6107,6080,6089,-42,16,1,1,1,1002.98,387.05000000000007,1254.755,57024.07650000007
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6020,6005,6080,6089,60,0,0,0,0,853.3,170.16999999999996,918.47,10159.149000000005
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6028,6013,6080,6089,52,0,0,0,0,858.02,176.56999999999994,912.595,12022.651300000001
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6036,6021,6080,6089,44,0,0,0,0,864.86,184.40999999999997,911.115,12999.060899999999
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6044,6029,6080,6089,36,0,0,0,0,872.4,196.05999999999995,916.015,14032.014199999983
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6020,6005,6080,6089,60,0,0,0,0,853.3,170.16999999999996,918.47,10159.149000000005
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6028,6013,6080,6089,52,0,0,0,0,858.02,176.56999999999994,912.595,12022.651300000001
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6036,6021,6080,6089,44,0,0,0,0,864.86,184.40999999999997,911.115,12999.060899999999
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5758,test,1,6044,6029,6080,6089,36,0,0,0,0,872.4,196.05999999999995,916.015,14032.014199999983
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6098,6083,6080,6059,-18,16,1,1,1,948.42,301.53,1161.0,35532.295200000044
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6106,6091,6080,6059,-26,16,1,1,1,964.58,329.32000000000005,1214.7199999999998,38951.9696
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6114,6099,6080,6059,-34,16,1,1,1,977.3,348.13,1264.175,45552.81049999997
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6122,6107,6080,6059,-42,16,1,1,1,990.02,374.06999999999994,1320.6399999999999,47177.70840000004
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6020,6005,6080,6059,60,0,0,0,0,858.9,179.10000000000002,975.055,14508.891
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6028,6013,6080,6059,52,0,0,0,0,868.1,192.48000000000002,972.12,15429.196800000018
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6036,6021,6080,6059,44,0,0,0,0,870.6,197.26999999999998,975.9749999999999,16099.204700000002
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6044,6029,6080,6059,36,0,0,0,0,879.0,207.54999999999995,984.95,17454.955
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,5999,5984,6080,6059,81,0,0,0,0,844.5,156.37,988.0799999999999,9232.084800000011
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6007,5992,6080,6059,73,0,0,0,0,844.48,159.48000000000002,989.025,12112.506000000008
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6015,6000,6080,6059,65,0,0,0,0,855.74,175.94000000000005,978.585,14249.380600000006
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5763,test,1,6023,6008,6080,6059,57,0,0,0,0,858.3,178.5,971.925,14463.855000000016
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6213,6198,6285,,72,0,0,0,0,870.1,141.31000000000006,817.4000000000001,5420.651600000004
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6221,6206,6285,,64,0,0,0,0,870.26,148.08000000000004,752.7850000000001,6099.415199999993
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6229,6214,6285,,56,0,0,0,0,874.3,164.99,671.4449999999999,7607.688900000003
naive,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6237,6222,6285,,48,0,0,0,0,874.32,176.75,577.245,8849.872499999989
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6225,6210,6285,,60,0,0,0,0,871.26,156.35000000000002,714.53,6594.8429999999935
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6233,6218,6285,,52,0,0,0,0,873.74,169.18000000000006,626.825,8037.741800000002
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6241,6226,6285,,44,0,0,0,0,876.48,184.72000000000003,529.27,9830.798399999996
cp_anchor,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6249,6234,6285,,36,0,0,0,0,885.6,198.55000000000007,432.29499999999996,11557.5955
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6225,6210,6285,,60,0,0,0,0,871.26,156.35000000000002,714.53,6594.8429999999935
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6233,6218,6285,,52,0,0,0,0,873.74,169.18000000000006,626.825,8037.741800000002
strict,gp_set_0005,gp_set_0005_vid_0005,gp_5771,test,0,6241,6226,6285,,44,0,0,0,0,876.48,184.72000000000003,529.27,9830.798399999996
